Customer ID,Gender,Age,Subscription Type,Monthly Charge,Tenure Months,Avg Monthly Watch Hours,Days Since Last Login,Profile Count,Devices Registered,Support Tickets,Churn
OTT-001553,Female,32,Basic,9.99,59,45.9,0,5,5,0,0
OTT-001554,Male,43,Standard,15.49,28,25.7,3,2,2,1,1
OTT-001555,Male,46,Standard,15.49,24,49.4,0,2,3,1,0
OTT-001556,Male,56,Standard,15.49,39,27.8,5,1,3,1,0
OTT-001557,Female,22,Standard,15.49,26,35.6,13,4,3,1,0
OTT-001558,Male,47,Standard,15.49,47,40.7,0,3,2,0,0
OTT-001559,Female,49,Premium,22.99,30,39.4,4,1,5,0,0
OTT-001560,Male,37,Basic,9.99,56,16.0,7,3,3,1,0
OTT-001561,Female,68,Premium,22.99,55,56.1,16,2,2,2,0
OTT-001562,Female,58,Standard,15.49,42,54.1,5,2,1,0,0
OTT-001563,Male,50,Standard,15.49,29,49.5,24,1,3,0,0
OTT-001564,Male,27,Standard,15.49,47,38.6,26,5,1,1,1
OTT-001565,Male,57,Basic,9.99,40,28.1,0,2,5,1,0
OTT-001566,Female,21,Standard,15.49,38,64.9,1,1,2,0,0
OTT-001567,Female,19,Standard,15.49,28,46.8,36,3,4,0,0
OTT-001568,Female,29,Premium,22.99,44,33.5,18,1,5,1,0
OTT-001569,Male,43,Premium,22.99,54,75.3,0,4,4,0,0
OTT-001570,Female,62,Premium,22.99,34,25.5,1,1,1,1,0
OTT-001571,Female,48,Standard,15.49,48,7.3,24,1,5,1,0
OTT-001572,Female,69,Standard,15.49,19,1.0,3,2,4,0,0
OTT-001573,Male,67,Basic,9.99,23,60.0,4,2,3,1,0
OTT-001574,Male,64,Premium,22.99,52,52.4,11,2,4,1,0
OTT-001575,Male,42,Premium,22.99,20,31.8,6,3,1,1,0
OTT-001576,Male,58,Standard,15.49,36,17.8,5,5,2,0,0
OTT-001577,Male,52,Basic,9.99,13,32.9,1,3,2,0,0
OTT-001578,Female,44,Standard,15.49,32,94.8,13,4,4,0,0
OTT-001579,Male,49,Standard,15.49,41,70.4,2,5,5,0,0
OTT-001580,Male,57,Standard,15.49,31,29.8,8,4,3,0,0
OTT-001581,Female,33,Basic,9.99,38,36.2,1,5,2,0,0
OTT-001582,Male,45,Standard,15.49,59,45.5,1,5,1,1,0
OTT-001583,Male,25,Basic,9.99,2,41.5,27,1,4,2,0
OTT-001584,Female,46,Premium,22.99,45,22.4,13,4,5,0,0
OTT-001585,Female,19,Standard,15.49,42,84.2,8,2,4,1,0
OTT-001586,Female,52,Basic,9.99,17,44.1,0,3,5,1,0
OTT-001587,Female,30,Standard,15.49,29,55.8,1,1,5,1,0
OTT-001588,Male,19,Basic,9.99,7,62.4,25,2,2,0,0
OTT-001589,Female,50,Standard,15.49,18,66.5,4,2,5,1,0
OTT-001590,Male,19,Basic,9.99,34,71.5,18,2,2,1,0
OTT-001591,Female,26,Basic,9.99,4,57.3,3,1,3,0,0
OTT-001592,Female,48,Standard,15.49,35,50.5,8,1,1,0,0
OTT-001593,Male,36,Basic,9.99,11,49.7,6,3,4,1,0
OTT-001594,Female,25,Standard,15.49,51,6.6,28,4,5,0,0
OTT-001595,Female,32,Basic,9.99,43,84.0,32,5,3,0,0
OTT-001596,Male,58,Premium,22.99,40,50.8,11,3,3,0,0
OTT-001597,Female,68,Standard,15.49,9,18.5,31,3,3,1,1
OTT-001598,Female,62,Basic,9.99,14,56.5,10,5,3,0,0
OTT-001599,Female,61,Premium,22.99,27,61.2,11,1,2,0,0
OTT-001600,Male,46,Standard,15.49,4,38.1,16,4,4,2,1
OTT-001601,Female,39,Standard,15.49,31,58.4,2,5,4,1,0
OTT-001602,Female,36,Basic,9.99,26,51.1,8,2,4,1,0
OTT-001603,Male,34,Premium,22.99,8,67.6,0,2,4,1,0
OTT-001604,Female,20,Standard,15.49,34,67.2,11,5,2,0,0
OTT-001605,Male,64,Basic,9.99,58,21.1,14,2,1,1,0
OTT-001606,Female,65,Standard,15.49,49,59.8,1,2,1,0,0
OTT-001607,Female,29,Standard,15.49,39,87.5,33,5,4,1,0
OTT-001608,Male,25,Standard,15.49,27,73.1,15,3,3,1,0
OTT-001609,Female,35,Basic,9.99,14,72.5,13,2,4,0,0
OTT-001610,Male,56,Basic,9.99,54,48.5,46,4,4,0,0
OTT-001611,Female,33,Premium,22.99,50,52.6,7,5,2,1,0
OTT-001612,Male,29,Standard,15.49,20,1.0,18,3,4,1,1
OTT-001613,Female,62,Standard,15.49,39,18.7,5,5,3,2,0
OTT-001614,Female,48,Standard,15.49,38,4.6,4,4,1,1,1
OTT-001615,Male,22,Standard,15.49,35,5.6,1,2,4,0,0
OTT-001616,Female,54,Basic,9.99,21,58.0,1,1,1,1,0
OTT-001617,Male,58,Premium,22.99,48,32.2,23,5,2,0,0
OTT-001618,Male,25,Premium,22.99,50,66.4,20,5,4,1,0
OTT-001619,Female,40,Premium,22.99,7,45.9,4,4,1,0,0
OTT-001620,Female,30,Standard,15.49,12,62.5,13,4,3,1,0
OTT-001621,Female,68,Standard,15.49,35,39.4,4,1,2,0,0
OTT-001622,Female,25,Basic,9.99,11,67.6,13,3,5,0,0
OTT-001623,Female,27,Premium,22.99,47,74.5,30,3,5,0,0
OTT-001624,Male,68,Standard,15.49,6,39.3,9,5,3,2,0
OTT-001625,Female,22,Basic,9.99,16,39.3,11,2,4,1,0
OTT-001626,Male,38,Standard,15.49,50,50.1,10,1,1,0,0
OTT-001627,Female,58,Basic,9.99,2,47.6,10,5,3,0,0
OTT-001628,Female,44,Standard,15.49,10,34.6,13,5,5,4,1
OTT-001629,Male,53,Standard,15.49,12,20.8,6,2,2,0,0
OTT-001630,Female,34,Basic,9.99,9,89.5,21,5,4,0,0
OTT-001631,Male,38,Basic,9.99,47,50.7,15,5,2,0,0
OTT-001632,Female,69,Premium,22.99,45,5.0,20,3,5,1,0
OTT-001633,Female,18,Standard,15.49,1,48.4,1,4,1,0,0
OTT-001634,Male,41,Premium,22.99,43,76.7,14,5,1,0,0
OTT-001635,Male,31,Basic,9.99,5,28.0,27,3,4,0,0
OTT-001636,Female,24,Standard,15.49,55,47.8,9,5,3,2,0
OTT-001637,Male,23,Basic,9.99,40,83.6,0,5,4,0,0
OTT-001638,Male,36,Basic,9.99,14,33.6,2,4,5,0,0
OTT-001639,Male,28,Basic,9.99,21,55.0,3,5,3,0,0
OTT-001640,Male,45,Standard,15.49,58,84.8,39,3,1,0,0
OTT-001641,Female,64,Premium,22.99,14,57.6,9,2,4,1,1
OTT-001642,Female,65,Basic,9.99,34,40.8,3,1,4,0,0
OTT-001643,Female,27,Standard,15.49,29,85.8,26,5,2,0,0
OTT-001644,Male,69,Basic,9.99,17,28.7,6,2,3,1,0
OTT-001645,Male,40,Standard,15.49,22,7.6,6,5,1,0,0
OTT-001646,Male,55,Premium,22.99,32,16.3,17,4,4,2,1
OTT-001647,Female,53,Basic,9.99,42,51.9,1,3,1,0,0
OTT-001648,Male,47,Basic,9.99,53,62.7,4,3,4,0,0
OTT-001649,Female,31,Basic,9.99,19,64.3,3,1,1,2,0
OTT-001650,Male,58,Basic,9.99,2,15.9,15,4,1,1,0
OTT-001651,Male,62,Standard,15.49,16,55.4,2,1,2,0,0
OTT-001652,Female,26,Basic,9.99,4,101.1,1,1,1,1,0
OTT-001653,Male,63,Premium,22.99,50,55.7,4,5,2,1,0
OTT-001654,Male,61,Basic,9.99,22,26.5,4,3,5,1,0
OTT-001655,Female,43,Basic,9.99,48,15.4,15,1,1,0,0
OTT-001656,Male,35,Standard,15.49,1,38.2,14,5,4,0,0
OTT-001657,Female,48,Basic,9.99,57,64.1,15,3,3,1,0
OTT-001658,Male,49,Standard,15.49,30,49.4,0,5,2,0,0
OTT-001659,Male,64,Basic,9.99,29,48.7,15,1,1,1,0
OTT-001660,Female,49,Basic,9.99,11,42.2,43,4,5,1,1
OTT-001661,Male,28,Premium,22.99,47,16.1,0,3,1,4,1
OTT-001662,Female,46,Standard,15.49,22,98.1,20,3,5,1,0
OTT-001663,Male,53,Standard,15.49,51,66.6,17,1,1,0,0
OTT-001664,Female,63,Basic,9.99,45,59.8,3,4,1,0,0
OTT-001665,Female,52,Standard,15.49,34,33.6,7,1,3,1,0
OTT-001666,Male,33,Basic,9.99,56,24.1,1,2,4,0,0
OTT-001667,Male,21,Standard,15.49,23,8.4,2,4,3,0,0
OTT-001668,Male,18,Standard,15.49,8,37.5,5,2,3,0,0
OTT-001669,Male,43,Standard,15.49,11,73.9,0,5,2,1,0
OTT-001670,Female,30,Premium,22.99,13,11.6,4,5,4,0,0
OTT-001671,Female,58,Basic,9.99,58,59.0,14,2,1,0,0
OTT-001672,Female,40,Basic,9.99,9,26.0,14,4,1,0,0
OTT-001673,Female,29,Basic,9.99,23,23.5,0,4,2,1,0
OTT-001674,Male,24,Basic,9.99,17,17.8,2,1,3,2,1
OTT-001675,Female,54,Standard,15.49,38,35.2,28,4,2,0,0
OTT-001676,Female,19,Standard,15.49,20,34.8,34,5,5,2,1
OTT-001677,Male,42,Standard,15.49,18,46.9,9,5,2,0,0
OTT-001678,Female,58,Basic,9.99,48,33.5,28,2,1,0,0
OTT-001679,Male,68,Standard,15.49,12,25.5,7,5,1,0,0
OTT-001680,Female,37,Basic,9.99,27,14.2,1,3,5,0,0
OTT-001681,Female,25,Premium,22.99,49,53.3,3,4,3,1,0
OTT-001682,Male,54,Basic,9.99,20,31.8,0,5,5,0,0
OTT-001683,Male,53,Basic,9.99,7,6.5,2,2,2,0,1
OTT-001684,Female,52,Basic,9.99,21,7.0,11,2,3,1,1
OTT-001685,Male,55,Standard,15.49,26,67.6,27,5,3,2,0
OTT-001686,Female,27,Standard,15.49,7,60.6,8,1,2,1,0
OTT-001687,Female,40,Basic,9.99,25,40.7,6,3,2,1,0
OTT-001688,Female,54,Standard,15.49,8,51.6,4,1,4,0,0
OTT-001689,Female,59,Standard,15.49,31,24.6,7,4,5,0,0
OTT-001690,Female,29,Basic,9.99,11,10.7,0,2,3,1,0
OTT-001691,Female,58,Basic,9.99,36,18.6,7,4,5,2,0
OTT-001692,Male,23,Premium,22.99,31,77.4,1,4,3,0,0
OTT-001693,Male,27,Basic,9.99,30,42.5,8,1,1,0,0
OTT-001694,Male,42,Standard,15.49,53,33.7,9,4,5,0,0
OTT-001695,Male,58,Basic,9.99,51,43.1,12,1,3,0,0
OTT-001696,Male,48,Standard,15.49,51,31.4,4,5,4,2,0
OTT-001697,Female,28,Basic,9.99,28,44.9,9,5,5,0,0
OTT-001698,Male,40,Basic,9.99,39,69.6,1,3,3,1,0
OTT-001699,Female,63,Standard,15.49,44,1.0,17,4,3,0,0
OTT-001700,Female,41,Basic,9.99,47,33.6,3,2,4,0,0
OTT-001701,Male,34,Standard,15.49,46,27.2,0,1,2,1,0
OTT-001702,Female,66,Basic,9.99,38,76.8,6,3,3,0,0
OTT-001703,Female,44,Basic,9.99,50,70.1,16,1,5,2,0
OTT-001704,Female,30,Premium,22.99,27,27.2,12,2,1,2,0
OTT-001705,Female,20,Standard,15.49,10,74.1,2,1,2,0,0
OTT-001706,Female,39,Standard,15.49,40,47.7,1,5,1,1,0
OTT-001707,Female,58,Premium,22.99,18,69.5,1,1,4,0,0
OTT-001708,Male,69,Basic,9.99,2,48.8,0,5,5,1,1
OTT-001709,Male,18,Standard,15.49,6,66.0,1,3,5,2,0
OTT-001710,Male,21,Basic,9.99,16,68.7,1,3,3,0,0
OTT-001711,Male,21,Standard,15.49,43,26.6,5,1,1,0,0
OTT-001712,Male,39,Standard,15.49,8,25.8,12,5,5,0,1
OTT-001713,Female,58,Standard,15.49,53,26.5,18,3,3,0,0
OTT-001714,Male,23,Basic,9.99,47,77.7,19,1,1,2,0
OTT-001715,Male,37,Standard,15.49,50,1.0,2,4,1,1,0
OTT-001716,Male,55,Standard,15.49,10,51.6,13,1,1,1,0
OTT-001717,Male,40,Premium,22.99,30,22.3,12,5,5,0,0
OTT-001718,Female,21,Basic,9.99,39,36.1,7,2,4,0,0
OTT-001719,Male,48,Basic,9.99,14,40.0,1,5,4,0,0
OTT-001720,Female,36,Standard,15.49,31,68.8,2,1,2,0,0
OTT-001721,Male,41,Basic,9.99,5,27.6,26,2,3,0,0
OTT-001722,Female,67,Standard,15.49,17,28.3,4,5,1,0,0
OTT-001723,Female,52,Premium,22.99,49,106.1,4,2,2,0,0
OTT-001724,Female,50,Premium,22.99,25,15.4,26,5,3,1,1
OTT-001725,Female,40,Standard,15.49,44,72.5,4,4,1,0,0
OTT-001726,Male,29,Standard,15.49,3,19.0,1,1,3,0,0
OTT-001727,Male,42,Premium,22.99,13,12.0,9,4,5,0,0
OTT-001728,Female,41,Basic,9.99,42,66.7,24,3,1,1,0
OTT-001729,Female,63,Standard,15.49,56,21.9,9,3,3,0,0
OTT-001730,Female,32,Standard,15.49,38,38.3,3,5,2,0,0
OTT-001731,Male,18,Standard,15.49,23,53.6,17,4,4,0,0
OTT-001732,Male,20,Standard,15.49,51,64.5,40,5,2,0,1
OTT-001733,Female,45,Basic,9.99,47,73.2,10,1,5,1,0
OTT-001734,Male,56,Basic,9.99,24,32.7,4,1,1,1,0
OTT-001735,Female,36,Standard,15.49,35,60.8,11,2,1,0,0
OTT-001736,Female,39,Standard,15.49,53,82.9,7,2,5,2,0
OTT-001737,Female,27,Standard,15.49,2,80.4,5,3,3,0,0
OTT-001738,Female,35,Basic,9.99,38,1.0,1,2,1,0,0
OTT-001739,Male,51,Standard,15.49,54,22.1,2,1,4,0,0
OTT-001740,Female,36,Premium,22.99,43,87.6,8,2,4,1,0
OTT-001741,Female,53,Basic,9.99,47,103.7,3,2,4,2,0
OTT-001742,Female,56,Standard,15.49,42,65.6,40,1,4,2,0
OTT-001743,Male,30,Basic,9.99,38,53.1,7,2,1,1,0
OTT-001744,Male,33,Premium,22.99,15,57.2,11,2,5,0,0
OTT-001745,Female,28,Basic,9.99,14,38.8,7,1,5,0,0
OTT-001746,Female,27,Basic,9.99,45,59.7,1,1,3,0,0
OTT-001747,Male,39,Basic,9.99,17,113.3,3,2,1,0,0
OTT-001748,Female,47,Standard,15.49,46,29.2,3,2,4,0,0
OTT-001749,Female,55,Basic,9.99,56,17.6,6,5,3,0,0
OTT-001750,Male,64,Basic,9.99,53,48.3,8,5,2,0,0
OTT-001751,Female,41,Basic,9.99,28,52.7,0,4,2,1,0
OTT-001752,Male,69,Standard,15.49,23,27.0,40,2,2,2,1
OTT-001753,Female,49,Standard,15.49,29,67.2,0,3,1,0,0
OTT-001754,Female,48,Basic,9.99,20,79.6,11,1,2,1,0
OTT-001755,Female,65,Premium,22.99,58,42.8,29,5,5,1,0
OTT-001756,Female,22,Basic,9.99,41,18.8,11,5,4,0,0
OTT-001757,Female,65,Standard,15.49,29,91.9,7,3,4,0,0
OTT-001758,Female,26,Standard,15.49,13,58.5,8,4,1,2,0
OTT-001759,Female,37,Standard,15.49,5,16.7,6,2,5,0,1
OTT-001760,Female,39,Standard,15.49,59,1.0,10,3,5,1,1
OTT-001761,Female,45,Basic,9.99,38,40.9,7,2,2,1,0
OTT-001762,Female,23,Standard,15.49,13,96.9,19,1,3,0,0
OTT-001763,Male,32,Basic,9.99,29,70.4,0,2,2,0,0
OTT-001764,Female,37,Premium,22.99,25,14.3,5,5,4,0,0
OTT-001765,Male,24,Premium,22.99,29,58.6,1,4,3,0,0
OTT-001766,Female,47,Basic,9.99,32,48.7,16,1,1,1,0
OTT-001767,Female,64,Standard,15.49,18,66.1,9,4,3,0,0
OTT-001768,Male,65,Premium,22.99,34,14.1,6,3,5,0,0
OTT-001769,Male,68,Standard,15.49,40,28.8,1,3,5,0,0
OTT-001770,Female,25,Standard,15.49,41,60.1,16,5,4,0,0
OTT-001771,Female,60,Basic,9.99,35,36.6,15,3,2,0,0
OTT-001772,Female,48,Basic,9.99,9,35.4,22,4,3,0,0
OTT-001773,Male,69,Standard,15.49,35,56.9,3,5,3,3,1
OTT-001774,Female,26,Standard,15.49,14,61.5,3,1,5,0,0
OTT-001775,Male,52,Basic,9.99,36,6.7,3,2,4,0,0
OTT-001776,Female,50,Basic,9.99,49,61.0,23,5,1,2,0
OTT-001777,Male,42,Basic,9.99,31,71.5,6,3,4,1,0
OTT-001778,Male,65,Premium,22.99,5,21.7,17,5,5,0,0
OTT-001779,Female,37,Basic,9.99,1,74.8,16,1,5,1,0
OTT-001780,Female,25,Standard,15.49,25,37.7,5,1,2,0,0
OTT-001781,Male,24,Basic,9.99,47,59.8,16,3,2,0,0
OTT-001782,Male,41,Premium,22.99,49,56.6,10,5,4,0,0
OTT-001783,Male,58,Premium,22.99,32,34.7,17,2,2,0,0
OTT-001784,Female,40,Premium,22.99,30,43.8,8,5,1,0,0
OTT-001785,Male,65,Basic,9.99,26,55.7,4,3,4,2,0
OTT-001786,Female,30,Standard,15.49,56,20.6,0,4,5,0,0
OTT-001787,Female,66,Standard,15.49,57,32.7,5,4,1,0,0
OTT-001788,Female,54,Standard,15.49,57,32.3,24,4,5,0,0
OTT-001789,Male,69,Basic,9.99,19,17.5,23,3,1,1,1
OTT-001790,Female,48,Premium,22.99,55,45.1,9,3,1,1,0
OTT-001791,Female,57,Premium,22.99,37,45.0,0,1,3,2,0
OTT-001792,Male,49,Basic,9.99,41,30.6,5,1,5,0,0
OTT-001793,Male,49,Premium,22.99,3,1.0,0,3,4,0,0
OTT-001794,Male,34,Standard,15.49,36,50.0,7,2,1,0,0
OTT-001795,Male,59,Standard,15.49,19,50.1,9,3,2,0,0
OTT-001796,Female,22,Standard,15.49,14,31.8,2,4,4,0,0
OTT-001797,Male,50,Standard,15.49,42,1.0,8,1,2,0,0
OTT-001798,Female,61,Basic,9.99,33,35.4,6,5,1,2,0
OTT-001799,Male,66,Premium,22.99,51,91.4,7,5,3,1,0
OTT-001800,Male,60,Premium,22.99,40,70.0,7,4,5,0,0
OTT-001801,Male,54,Basic,9.99,36,60.4,2,3,4,1,0
OTT-001802,Female,54,Standard,15.49,49,43.9,5,2,2,1,0
OTT-001803,Female,46,Basic,9.99,43,58.5,23,1,4,1,0
OTT-001804,Male,60,Standard,15.49,36,82.1,14,2,1,0,0
OTT-001805,Male,60,Standard,15.49,7,82.4,0,1,5,2,0
OTT-001806,Male,54,Premium,22.99,2,4.0,6,5,3,2,1
OTT-001807,Female,46,Standard,15.49,11,59.9,19,1,3,0,0
OTT-001808,Male,63,Premium,22.99,17,5.0,5,1,3,0,0
OTT-001809,Male,33,Standard,15.49,17,10.9,12,3,1,0,0
OTT-001810,Male,54,Standard,15.49,44,62.4,0,1,5,0,0
OTT-001811,Female,68,Standard,15.49,5,66.0,6,4,4,1,0
OTT-001812,Female,52,Basic,9.99,36,54.0,3,2,1,3,0
OTT-001813,Female,24,Basic,9.99,41,68.0,10,3,1,1,0
OTT-001814,Female,52,Standard,15.49,15,83.8,24,3,2,0,0
OTT-001815,Female,19,Basic,9.99,23,75.5,6,2,4,0,0
OTT-001816,Male,18,Basic,9.99,21,45.9,6,1,4,0,0
OTT-001817,Female,56,Basic,9.99,58,20.0,24,5,3,1,1
OTT-001818,Female,21,Basic,9.99,28,71.5,9,4,3,1,0
OTT-001819,Female,47,Standard,15.49,31,39.6,0,3,4,1,0
OTT-001820,Female,63,Basic,9.99,11,63.5,28,1,4,1,0
OTT-001821,Female,39,Premium,22.99,12,41.1,19,4,4,1,0
OTT-001822,Female,24,Standard,15.49,58,60.1,17,5,3,1,0
OTT-001823,Female,39,Basic,9.99,42,3.1,24,4,2,0,1
OTT-001824,Female,55,Standard,15.49,55,33.8,15,1,3,0,0
OTT-001825,Female,64,Basic,9.99,12,4.2,9,4,3,0,1
OTT-001826,Female,37,Basic,9.99,25,50.3,1,2,3,0,0
OTT-001827,Female,36,Basic,9.99,17,80.9,27,2,4,0,0
OTT-001828,Female,60,Premium,22.99,6,22.5,3,1,4,1,1
OTT-001829,Female,23,Basic,9.99,8,45.5,1,4,3,1,0
OTT-001830,Female,25,Premium,22.99,15,43.8,2,3,2,0,0
OTT-001831,Female,32,Standard,15.49,35,65.3,11,2,1,1,0
OTT-001832,Female,46,Standard,15.49,50,36.4,12,2,3,0,0
OTT-001833,Male,24,Standard,15.49,40,1.0,19,5,3,1,1
OTT-001834,Female,67,Standard,15.49,13,74.5,10,5,5,0,0
OTT-001835,Female,34,Standard,15.49,45,47.7,21,4,1,1,0
OTT-001836,Male,36,Basic,9.99,36,1.0,6,4,2,1,0
OTT-001837,Male,28,Premium,22.99,57,89.3,12,5,4,0,0
OTT-001838,Male,37,Premium,22.99,5,76.6,1,1,4,0,0
OTT-001839,Female,46,Basic,9.99,32,61.6,7,1,1,0,0
OTT-001840,Female,24,Standard,15.49,17,68.8,4,1,1,1,0
OTT-001841,Male,51,Premium,22.99,23,47.5,7,2,2,0,0
OTT-001842,Female,45,Standard,15.49,23,84.4,8,2,4,1,0
OTT-001843,Male,61,Basic,9.99,3,12.1,2,4,2,0,0
OTT-001844,Female,36,Basic,9.99,24,35.4,6,1,4,0,0
OTT-001845,Male,60,Standard,15.49,33,60.3,3,3,4,0,0
OTT-001846,Female,36,Standard,15.49,16,33.8,3,3,1,0,0
OTT-001847,Female,19,Basic,9.99,35,65.4,18,3,2,1,0
OTT-001848,Male,45,Standard,15.49,30,41.4,1,5,4,0,0
OTT-001849,Female,34,Basic,9.99,34,77.6,1,3,5,0,0
OTT-001850,Male,43,Standard,15.49,39,39.7,22,3,1,1,0
OTT-001851,Female,28,Premium,22.99,1,24.4,21,2,3,0,1
OTT-001852,Female,53,Basic,9.99,19,39.4,22,1,4,1,1
OTT-001853,Female,31,Basic,9.99,26,41.3,9,4,5,1,0
OTT-001854,Male,54,Premium,22.99,41,37.6,0,3,4,0,0
OTT-001855,Male,67,Basic,9.99,39,68.9,24,1,3,0,0
OTT-001856,Female,36,Standard,15.49,37,102.4,10,2,3,0,0
OTT-001857,Female,31,Basic,9.99,27,52.4,4,5,4,0,0
OTT-001858,Female,55,Basic,9.99,50,40.5,2,5,1,0,0
OTT-001859,Male,62,Basic,9.99,35,31.4,6,2,1,0,0
OTT-001860,Male,23,Basic,9.99,40,67.8,1,2,1,0,0
OTT-001861,Male,37,Basic,9.99,25,1.7,16,3,4,1,0
OTT-001862,Female,64,Premium,22.99,1,18.1,4,3,5,1,0
OTT-001863,Male,44,Premium,22.99,27,55.1,24,4,5,0,0
OTT-001864,Male,32,Standard,15.49,45,38.3,0,1,3,0,0
OTT-001865,Female,49,Standard,15.49,4,55.3,5,4,1,0,0
OTT-001866,Male,32,Basic,9.99,5,48.2,9,5,1,0,0
OTT-001867,Female,43,Basic,9.99,15,51.2,10,3,4,0,0
OTT-001868,Female,54,Basic,9.99,21,56.5,28,3,3,0,0
OTT-001869,Female,34,Standard,15.49,11,5.6,3,3,3,1,1
OTT-001870,Female,69,Premium,22.99,43,64.4,12,4,3,1,0
OTT-001871,Female,35,Basic,9.99,38,60.2,0,2,5,1,0
OTT-001872,Female,57,Premium,22.99,4,62.6,0,1,2,0,0
OTT-001873,Male,45,Premium,22.99,55,68.5,8,4,2,0,0
OTT-001874,Male,56,Basic,9.99,13,55.1,8,4,3,2,0
OTT-001875,Female,43,Standard,15.49,17,1.0,26,4,1,0,1
OTT-001876,Female,67,Basic,9.99,33,34.9,8,3,3,1,0
OTT-001877,Female,58,Standard,15.49,53,64.5,15,5,1,1,0
OTT-001878,Female,59,Basic,9.99,41,74.8,5,3,5,0,0
OTT-001879,Female,58,Premium,22.99,11,1.0,10,2,4,1,0
OTT-001880,Male,45,Basic,9.99,36,27.4,3,4,4,0,0
OTT-001881,Male,20,Basic,9.99,11,54.3,1,1,1,1,0
OTT-001882,Male,33,Standard,15.49,29,1.0,6,2,1,0,0
OTT-001883,Male,24,Premium,22.99,3,71.3,1,5,3,1,0
OTT-001884,Male,22,Basic,9.99,36,48.1,20,5,5,0,0
OTT-001885,Female,62,Premium,22.99,41,25.8,4,1,5,0,0
OTT-001886,Female,64,Basic,9.99,34,1.0,2,1,2,1,0
OTT-001887,Male,22,Standard,15.49,41,48.1,15,1,2,0,0
OTT-001888,Male,61,Basic,9.99,5,28.4,7,1,3,1,0
OTT-001889,Female,48,Standard,15.49,57,58.9,8,5,1,1,0
OTT-001890,Female,33,Basic,9.99,42,68.9,13,2,2,1,0
OTT-001891,Female,18,Standard,15.49,37,48.3,11,2,2,1,0
OTT-001892,Female,49,Basic,9.99,23,51.3,2,3,5,0,0
OTT-001893,Female,49,Basic,9.99,4,61.9,14,5,2,0,0
OTT-001894,Female,44,Basic,9.99,39,41.1,15,2,3,1,0
OTT-001895,Male,36,Premium,22.99,57,30.6,7,4,4,1,0
OTT-001896,Male,24,Standard,15.49,31,47.9,5,1,5,1,0
OTT-001897,Male,28,Premium,22.99,18,26.8,0,3,3,0,0
OTT-001898,Male,66,Basic,9.99,3,41.4,7,1,5,1,0
OTT-001899,Male,36,Premium,22.99,48,47.7,3,1,3,1,0
OTT-001900,Male,42,Standard,15.49,59,60.8,45,1,1,1,0
OTT-001901,Female,57,Basic,9.99,7,51.4,0,4,3,0,0
OTT-001902,Female,31,Basic,9.99,42,1.0,5,1,4,0,0
OTT-001903,Male,56,Standard,15.49,36,71.1,4,1,1,0,0
OTT-001904,Female,26,Premium,22.99,26,19.4,6,4,1,0,0
OTT-001905,Male,56,Basic,9.99,43,27.3,6,4,3,0,0
OTT-001906,Male,67,Premium,22.99,4,39.6,18,5,2,1,1
OTT-001907,Female,62,Basic,9.99,36,23.6,2,3,1,0,0
OTT-001908,Male,34,Standard,15.49,28,27.4,6,5,5,0,0
OTT-001909,Female,18,Premium,22.99,47,14.9,9,4,3,0,0
OTT-001910,Female,43,Basic,9.99,13,21.7,9,2,4,1,0
OTT-001911,Male,31,Standard,15.49,42,23.3,15,4,5,1,0
OTT-001912,Female,68,Standard,15.49,55,43.4,18,5,1,0,0
OTT-001913,Male,58,Basic,9.99,15,6.3,15,3,2,2,1
OTT-001914,Male,62,Basic,9.99,6,38.6,10,4,4,3,1
OTT-001915,Female,35,Basic,9.99,53,28.1,11,4,5,0,0
OTT-001916,Male,30,Standard,15.49,12,84.8,3,1,3,0,0
OTT-001917,Male,40,Standard,15.49,51,28.6,8,1,3,0,0
OTT-001918,Male,30,Standard,15.49,2,65.4,0,1,1,0,0
OTT-001919,Female,40,Standard,15.49,1,68.0,12,1,4,3,0
OTT-001920,Male,29,Basic,9.99,22,33.5,2,4,5,1,0
OTT-001921,Male,58,Standard,15.49,57,67.4,22,4,5,0,0
OTT-001922,Male,57,Premium,22.99,52,59.4,27,3,5,1,0
OTT-001923,Male,46,Standard,15.49,28,44.4,12,1,5,0,0
OTT-001924,Male,21,Basic,9.99,54,51.6,4,3,1,0,0
OTT-001925,Female,39,Basic,9.99,5,29.2,8,5,4,0,0
OTT-001926,Male,22,Basic,9.99,51,54.8,9,2,4,1,0
OTT-001927,Male,50,Standard,15.49,17,34.5,5,5,5,0,0
OTT-001928,Male,25,Standard,15.49,50,72.6,6,5,4,1,0
OTT-001929,Female,67,Standard,15.49,18,39.0,2,1,3,1,0
OTT-001930,Male,38,Basic,9.99,22,61.9,13,5,2,0,0
OTT-001931,Female,54,Basic,9.99,58,110.8,20,4,4,0,0
OTT-001932,Male,40,Premium,22.99,20,19.7,0,3,2,0,0
OTT-001933,Male,62,Basic,9.99,54,95.8,40,4,3,0,0
OTT-001934,Female,58,Standard,15.49,1,68.4,0,1,1,0,0
OTT-001935,Male,50,Standard,15.49,59,35.4,39,2,2,1,0
OTT-001936,Male,40,Premium,22.99,4,24.3,3,5,2,2,0
OTT-001937,Male,39,Standard,15.49,58,50.2,26,1,5,0,0
OTT-001938,Female,42,Standard,15.49,6,1.0,2,2,1,0,1
