Age,Monthly Charge,Tenure Months,Avg Monthly Watch Hours,Days Since Last Login,Profile Count,Devices Registered,Support Tickets,Gender_Female,Gender_Male,Subscription Type_Basic,Subscription Type_Premium,Subscription Type_Standard,Churn
68.0,9.99,6.0,74.0,8.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0
38.0,9.99,22.0,61.9,13.0,5.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0
44.0,15.49,17.0,58.4,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
58.0,9.99,41.0,33.4,8.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0
38.0,9.99,56.0,33.0,6.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0
55.0,22.99,33.0,66.1,17.0,5.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0
33.0,9.99,32.0,18.4,0.0,3.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0
63.0,9.99,2.0,42.5,1.0,4.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0
46.0,22.99,40.0,19.4,2.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0
41.0,9.99,40.0,23.3,7.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0
33.0,9.99,21.0,60.2,14.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
40.0,15.49,33.0,42.6,0.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0
48.0,15.49,53.0,35.6,2.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0
54.0,15.49,14.0,1.0,4.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0
50.0,22.99,49.0,74.2,8.0,5.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0
26.0,15.49,4.0,1.0,2.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0
35.0,9.99,48.0,12.6,2.0,4.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0
56.0,15.49,37.0,56.0,6.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0
31.0,22.99,19.0,50.5,27.0,4.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0
67.0,9.99,26.0,34.2,15.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0
36.0,15.49,42.0,64.4,6.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0
20.0,15.49,43.0,53.6,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
36.0,15.49,5.0,63.5,23.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0
49.0,15.49,14.0,95.5,31.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0
60.0,9.99,38.0,51.6,7.0,2.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0
18.0,22.99,21.0,36.1,5.0,1.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0
40.0,9.99,32.0,52.6,18.0,4.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0
36.0,9.99,51.0,110.1,19.0,3.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0
49.0,22.99,32.0,45.0,19.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0
59.0,15.49,44.0,36.1,4.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0
28.0,15.49,51.0,48.2,41.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0
29.0,22.99,39.0,27.4,33.0,3.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,1
22.0,9.99,18.0,2.0,0.0,4.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0
21.0,15.49,49.0,35.4,8.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0
47.0,15.49,40.0,26.1,14.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
22.0,9.99,41.0,18.8,11.0,5.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0
47.0,15.49,44.0,84.0,4.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0
52.0,9.99,37.0,73.9,4.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
68.0,15.49,35.0,39.4,4.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0
26.0,9.99,55.0,102.1,7.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0
28.0,9.99,40.0,70.0,66.0,2.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0
37.0,15.49,2.0,61.4,3.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0
58.0,15.49,4.0,71.6,3.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0
28.0,22.99,47.0,16.1,0.0,3.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,1
61.0,9.99,3.0,12.1,2.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0
28.0,9.99,53.0,75.0,3.0,4.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0
18.0,15.49,33.0,11.1,24.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1
39.0,15.49,9.0,33.2,5.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
45.0,15.49,45.0,4.1,1.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0
58.0,9.99,51.0,59.4,4.0,1.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,0
53.0,9.99,39.0,1.0,15.0,5.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,1
33.0,15.49,17.0,10.9,12.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
19.0,9.99,54.0,32.8,13.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
20.0,15.49,43.0,32.2,7.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
36.0,15.49,1.0,18.1,26.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1
44.0,9.99,12.0,54.9,15.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
66.0,15.49,48.0,54.1,3.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0
63.0,9.99,48.0,36.8,7.0,2.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0
31.0,9.99,26.0,29.1,3.0,4.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0
61.0,9.99,48.0,25.7,10.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0
47.0,9.99,41.0,46.8,0.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0
45.0,15.49,4.0,40.7,12.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
38.0,9.99,7.0,1.0,14.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1
65.0,9.99,33.0,80.1,15.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0
67.0,22.99,4.0,45.7,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1
60.0,9.99,30.0,73.1,3.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0
38.0,15.49,50.0,50.1,10.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
21.0,9.99,28.0,40.9,10.0,5.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0
40.0,15.49,58.0,28.2,20.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0
18.0,15.49,3.0,53.9,0.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0
40.0,15.49,29.0,32.6,12.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0
45.0,9.99,36.0,27.4,3.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0
39.0,15.49,22.0,96.4,13.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0
18.0,15.49,6.0,66.0,1.0,3.0,5.0,2.0,0.0,1.0,0.0,0.0,1.0,0
52.0,9.99,52.0,1.0,5.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0
34.0,15.49,30.0,66.9,1.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0
43.0,9.99,36.0,71.8,0.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0
24.0,22.99,45.0,44.6,2.0,2.0,5.0,2.0,0.0,1.0,0.0,1.0,0.0,0
37.0,22.99,32.0,62.1,15.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0
69.0,22.99,25.0,37.3,3.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
41.0,22.99,36.0,29.4,16.0,4.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0
63.0,15.49,43.0,37.3,9.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0
47.0,9.99,25.0,72.0,1.0,5.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0
65.0,9.99,50.0,1.0,36.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1
48.0,15.49,35.0,35.0,12.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0
51.0,15.49,4.0,51.2,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
68.0,22.99,8.0,63.5,2.0,4.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0
42.0,9.99,35.0,25.8,7.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0
60.0,15.49,44.0,93.6,1.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0
47.0,15.49,32.0,5.2,10.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0
57.0,15.49,18.0,76.4,9.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
28.0,9.99,5.0,36.5,7.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0
22.0,15.49,17.0,31.0,1.0,5.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0
24.0,15.49,47.0,70.4,1.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0
32.0,9.99,9.0,68.7,4.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0
42.0,9.99,25.0,51.9,31.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0
54.0,15.49,43.0,34.0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0
67.0,9.99,41.0,77.6,11.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0
29.0,9.99,45.0,58.5,0.0,5.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0
23.0,22.99,31.0,38.2,20.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0
37.0,15.49,2.0,47.2,0.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0
62.0,15.49,18.0,54.4,8.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0
48.0,9.99,20.0,79.6,11.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0
43.0,22.99,54.0,74.6,9.0,5.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0
31.0,9.99,7.0,19.5,15.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1
46.0,9.99,23.0,46.9,4.0,5.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0
26.0,15.49,57.0,5.6,2.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0
57.0,9.99,55.0,40.4,27.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0
35.0,9.99,58.0,75.3,20.0,3.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0
63.0,9.99,5.0,47.5,3.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0
51.0,15.49,39.0,36.9,23.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0
62.0,9.99,46.0,55.8,6.0,4.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0
48.0,22.99,35.0,37.1,22.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0
69.0,9.99,29.0,64.3,13.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0
23.0,9.99,26.0,24.1,5.0,5.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0
28.0,22.99,57.0,89.3,12.0,5.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0
28.0,15.49,52.0,49.7,19.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0
18.0,9.99,46.0,38.8,3.0,5.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0
44.0,22.99,26.0,43.4,14.0,4.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0
26.0,15.49,13.0,58.5,8.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0
41.0,15.49,28.0,7.1,22.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0
56.0,9.99,48.0,68.7,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0
58.0,22.99,4.0,94.9,12.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
48.0,9.99,57.0,64.1,15.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0
36.0,15.49,23.0,45.9,12.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0
30.0,15.49,52.0,51.2,17.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0
41.0,9.99,58.0,54.7,1.0,3.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0
42.0,15.49,41.0,29.3,3.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0
43.0,9.99,48.0,2.2,22.0,5.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,1
42.0,22.99,54.0,39.5,14.0,3.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0
55.0,9.99,49.0,52.3,4.0,2.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0
55.0,15.49,16.0,57.6,39.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0
24.0,9.99,22.0,58.8,6.0,1.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0
22.0,15.49,2.0,77.4,19.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0
55.0,9.99,14.0,36.7,11.0,5.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0
22.0,9.99,46.0,103.9,6.0,4.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0
59.0,22.99,5.0,47.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0
25.0,9.99,23.0,52.4,1.0,5.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0
65.0,9.99,34.0,40.8,3.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0
25.0,9.99,50.0,30.8,34.0,5.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0
45.0,9.99,2.0,75.5,2.0,3.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0
44.0,15.49,32.0,26.7,6.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0
20.0,15.49,14.0,16.9,14.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
21.0,22.99,54.0,33.8,11.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0
69.0,15.49,42.0,34.3,2.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0
34.0,22.99,58.0,20.1,3.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0
18.0,22.99,2.0,44.6,3.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0
60.0,22.99,26.0,46.1,33.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
21.0,15.49,5.0,27.1,16.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1
29.0,15.49,54.0,88.7,0.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0
18.0,9.99,14.0,64.3,7.0,3.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0
40.0,9.99,44.0,58.4,7.0,3.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0
19.0,15.49,44.0,56.1,3.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0
28.0,9.99,35.0,39.5,24.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0
29.0,9.99,5.0,43.9,8.0,3.0,5.0,4.0,1.0,0.0,1.0,0.0,0.0,0
40.0,22.99,35.0,36.8,8.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0
61.0,9.99,48.0,7.8,6.0,2.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,0
54.0,22.99,56.0,33.6,16.0,5.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0
53.0,22.99,18.0,104.0,12.0,4.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0
57.0,9.99,24.0,37.3,10.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0
57.0,22.99,44.0,32.9,11.0,4.0,5.0,2.0,0.0,1.0,0.0,1.0,0.0,1
33.0,9.99,5.0,65.3,13.0,4.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0
61.0,9.99,57.0,27.6,12.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0
35.0,9.99,44.0,5.8,10.0,5.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0
57.0,9.99,52.0,36.9,5.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0
40.0,22.99,28.0,35.0,3.0,5.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0
20.0,9.99,50.0,64.8,6.0,5.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0
44.0,22.99,32.0,37.1,5.0,3.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0
24.0,22.99,29.0,58.6,1.0,4.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0
55.0,9.99,54.0,93.1,3.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0
25.0,22.99,20.0,72.1,26.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0
48.0,22.99,26.0,11.1,14.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0
41.0,9.99,50.0,49.2,0.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0
29.0,22.99,21.0,83.9,0.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0
21.0,22.99,10.0,69.3,8.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
57.0,15.49,32.0,1.0,40.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1
21.0,9.99,42.0,85.6,10.0,5.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0
55.0,15.49,13.0,30.6,11.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0
58.0,9.99,54.0,20.9,13.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
36.0,22.99,37.0,45.9,4.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
67.0,9.99,33.0,34.9,8.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0
42.0,15.49,30.0,31.4,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0
59.0,15.49,40.0,56.9,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0
40.0,9.99,13.0,32.1,11.0,5.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0
37.0,15.49,27.0,60.0,4.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0
54.0,15.49,30.0,1.0,17.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0
48.0,15.49,15.0,45.7,3.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0
36.0,22.99,18.0,74.8,7.0,5.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0
54.0,9.99,47.0,53.2,3.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
35.0,15.49,29.0,26.5,20.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0
30.0,9.99,4.0,60.2,8.0,2.0,4.0,3.0,0.0,1.0,1.0,0.0,0.0,0
57.0,15.49,37.0,52.7,10.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0
24.0,9.99,51.0,62.2,0.0,5.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0
47.0,15.49,1.0,28.3,72.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
33.0,15.49,46.0,87.9,15.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
42.0,15.49,43.0,64.3,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0
32.0,9.99,16.0,22.8,1.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0
25.0,15.49,5.0,83.4,19.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0
59.0,22.99,48.0,26.9,13.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0
37.0,9.99,47.0,25.1,35.0,4.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,1
19.0,9.99,3.0,87.2,12.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0
62.0,15.49,8.0,80.0,25.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0
32.0,9.99,50.0,21.2,10.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0
39.0,15.49,31.0,58.4,2.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0
41.0,22.99,23.0,25.2,12.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0
45.0,22.99,29.0,26.7,7.0,4.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0
54.0,22.99,28.0,78.2,6.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0
21.0,9.99,52.0,62.1,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0
22.0,15.49,51.0,53.7,22.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0
57.0,22.99,12.0,12.7,3.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0
64.0,9.99,29.0,48.7,15.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0
55.0,15.49,56.0,30.2,7.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0
20.0,15.49,45.0,29.3,5.0,3.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0
56.0,15.49,11.0,46.0,19.0,5.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0
51.0,22.99,9.0,46.1,5.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0
47.0,15.49,49.0,92.3,7.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
68.0,9.99,8.0,59.6,14.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0
21.0,9.99,16.0,68.7,1.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0
30.0,9.99,38.0,53.1,7.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0
61.0,9.99,54.0,20.4,13.0,3.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0
28.0,9.99,56.0,33.7,16.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0
43.0,22.99,1.0,41.3,6.0,3.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1
62.0,15.49,43.0,28.6,8.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0
26.0,9.99,4.0,101.1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0
53.0,22.99,58.0,80.8,15.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0
38.0,9.99,2.0,48.8,6.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0
29.0,22.99,59.0,36.1,3.0,5.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0
53.0,15.49,33.0,27.9,19.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0
50.0,9.99,28.0,31.0,58.0,3.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,1
18.0,15.49,51.0,67.8,59.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0
66.0,9.99,13.0,4.8,21.0,4.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,1
64.0,15.49,30.0,84.9,0.0,3.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0
60.0,15.49,14.0,68.1,2.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0
43.0,15.49,39.0,39.7,22.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0
45.0,15.49,59.0,40.8,17.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0
68.0,15.49,45.0,65.8,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0
31.0,9.99,31.0,22.4,3.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0
54.0,9.99,3.0,1.3,26.0,2.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,1
41.0,15.49,33.0,49.5,26.0,3.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,1
61.0,22.99,7.0,24.1,6.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0
57.0,22.99,24.0,31.5,13.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
32.0,15.49,27.0,75.4,25.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0
66.0,22.99,39.0,48.5,17.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0
44.0,9.99,48.0,11.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0
32.0,9.99,12.0,35.5,36.0,5.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0
20.0,9.99,32.0,27.9,39.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
35.0,9.99,24.0,87.4,19.0,5.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0
30.0,15.49,41.0,62.3,9.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0
52.0,15.49,17.0,26.7,72.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,1
25.0,9.99,6.0,54.7,30.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0
48.0,15.49,52.0,57.0,10.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0
22.0,15.49,45.0,95.1,9.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0
20.0,9.99,18.0,29.6,0.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
29.0,15.49,59.0,2.9,6.0,5.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0
23.0,9.99,16.0,16.5,5.0,1.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0
28.0,22.99,51.0,36.1,0.0,2.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0
30.0,15.49,6.0,23.5,5.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0
